config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.6,0.8,0.5,0.4218181818181818,0.03719978544656814,0.03743195050654234,full
tier0_tier1,20,0.45,0.7,0.36111111111111116,0.3054626532887403,0.024353488586144702,0.028978114863226212,full
tier0_tier1_tier2,20,0.55,0.95,0.638888888888889,0.5423280423280423,0.02041536938125988,0.01635624069151373,full
