stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.6264666186068598,0.26732207345807923,0.10621130793506109,tier0,full
BRANCH,0.6558674937072011,0.21985736243195053,0.12427514386084859,tier0,full
CACHE,0.5293272076912854,0.21224336450202771,0.2584294278066868,tier0,full
MEMBW,0.6681877699161093,0.23832598863311036,0.09348624145078024,tier0,full
TLB,0.6024543761013353,0.2794318164653088,0.11811380743335595,tier0,full
