feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
full,tier0,24,46,2.206547625013627,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.3,0.0043973268859237805,0.010045103445767749,0.0,0.005803540295100222
full,tier0_tier1,24,64,2.9634049169835635,0.7874999999999999,0.9414225409523397,1.0,1.0000000000000002,0.0,0.5,0.006493336469598825,0.02081778408695947,0.0,0.010046298125693163
full,tier0_tier1_tier2,24,75,3.526455832994543,0.9375,0.9867685144233131,1.0,1.0000000000000002,0.0,0.9,0.00294445324478787,0.008386173264061148,0.0,0.004664685566317614
