config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.7,0.25,0.24158730158730157,0.017363580357866136,0.015229254842307194,full
tier0_tier1,20,0.25,0.45,0.25,0.23666666666666666,0.02177949510394869,0.024618272413541073,full
tier0_tier1_tier2,20,0.15,0.35,0.15,0.13999999999999999,0.01948882746136544,0.013851962037999849,full
