stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.3730812101581772,0.2824643190123385,0.11583590249824577,0.12418590333914499,0.10443266499209339,full
BRANCH,compute,0.3334498225196091,0.3447720976478436,0.0846863412024907,0.16373215786400575,0.073359580766051,full
CACHE,compute,0.5156222215796414,0.2584965251451337,0.07174215577908571,0.08956447501906027,0.06457462247707887,full
MEMBW,compute,0.3494342953506732,0.3200428753545401,0.09957257251017662,0.12578321535414633,0.10516704143046379,full
TLB,compute,0.3784006463249929,0.2911804037266112,0.11516276327716327,0.1280514117276078,0.08720477494362483,full
