feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
full,tier0,24,46,2.328131000045687,0.8,0.9318987314285302,1.0,1.0000000000000002,0.25,0.3,0.011353166096683902,0.023356895208476648,0.0,0.012709547006161344
full,tier0_tier1,24,64,3.0686844170559198,0.8375,0.9600396907107938,1.0,1.0000000000000002,0.0,0.65,0.017081422888478987,0.048508951566034436,0.0,0.0228657423891035
full,tier0_tier1_tier2,24,75,3.6961485410574824,0.975,0.9951190476190477,1.0,1.0000000000000002,0.0,0.95,0.0028657308284710907,0.007781206303760819,0.0,0.004497874205542724
