config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.3,0.55,0.3,0.23896103896103896,0.028283791852537137,0.02021932312960248,mixed
tier0_tier1,20,0.3,0.7,0.3,0.21503496503496505,0.022051385317719725,0.018368621310966227,mixed
tier0_tier1_tier2,20,0.5,0.7,0.5,0.48659340659340666,0.02162142772498911,0.017730748735730786,mixed
