config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.55,0.25,0.25223665223665226,0.022253560592374565,0.019441141619005023,mixed
tier0_tier1,20,0.3,0.55,0.3,0.30428571428571427,0.020340521664621622,0.017030731454081842,mixed
tier0_tier1_tier2,20,0.3,0.55,0.3,0.27272727272727276,0.017141463264580305,0.012452167081490922,mixed
