feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
mixed,tier0,24,46,2.4475475839572027,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.3,0.014149957622355689,0.02990930294306602,0.0,0.016063471297882805
mixed,tier0_tier1,24,57,2.9098826670087874,0.825,0.9514604197402184,1.0,1.0000000000000002,0.0,0.5,4.1117891107773975e-05,0.0001018163147453548,0.0,4.9582829217564724e-05
mixed,tier0_tier1_tier2,24,64,3.2553939579520375,0.8625,0.9641804774602761,1.0,1.0000000000000002,0.0,0.5,4.358388634867455e-05,0.00010805536546326343,0.0,5.756998193127766e-05
