config,holdout_workload,case_id,workload,stressor,label,dominant_tier,tier0_contrib,tier1_alt_contrib,tier2_contrib,tier0_share,tier1_alt_share,tier2_share,dominant_mechanism,compute_contrib,compute_share,memory_io_contrib,memory_io_share,thermal_power_contrib,thermal_power_share,scheduler_runtime_contrib,scheduler_runtime_share,platform_pressure_contrib,platform_pressure_share,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,top_feature_4,top_feature_score_4,top_feature_5,top_feature_score_5,top_mechanism_1,top_mechanism_score_1,top_mechanism_2,top_mechanism_score_2,top_mechanism_3,top_mechanism_score_3
tier0,ALL,VIDEO_SW__CACHE,VIDEO_SW,CACHE,1,tier0,0.020212309607960294,0.0,0.0,1.0,0.0,0.0,memory_io,0.004086365319019736,0.20217211186050635,0.010862517459069573,0.5374208920088749,0.0,0.0,0.003168305948637686,0.15675130700500944,0.002095120881233299,0.10365568912560932,tier0:mem_free_bytes,0.0015298186935828603,tier0:ctx_switches,0.001316474814141059,tier0:mem_percent,0.0012116740022568634,tier0:mem_available_bytes,0.0012094204460128073,tier0:uptime_s,0.0012091954145271146,memory_io,0.010862517459069573,compute,0.004086365319019736,scheduler_runtime,0.003168305948637686
tier0,ALL,VIDEO_SW__MEMBW,VIDEO_SW,MEMBW,1,tier0,0.022565615739641096,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.003527761803234863,0.1563335050963237,0.009736261172742042,0.4314644583634525,0.0,0.0,0.00382732441454055,0.16960868512074662,0.005474268349123641,0.24259335141947735,tier0:uptime_s,0.0036721978019053476,tier0:ctx_switches,0.0015157498500505218,tier0:mem_free_bytes,0.0014989324492639797,tier0:soft_interrupts,0.0011895981793154594,tier0:swap_used_bytes,0.0007954326650438471,memory_io,0.009736261172742042,platform_pressure,0.005474268349123641,scheduler_runtime,0.00382732441454055
tier0,ALL,VIDEO_SW__NOMINAL,VIDEO_SW,NOMINAL,0,tier0,0.005345539426731074,0.0,0.0,0.9999999999999999,0.0,0.0,memory_io,0.0021229261183937187,0.3971397363150568,0.002322067526040379,0.4343934897250171,0.0,0.0,0.0006163231194304329,0.11529671193676505,0.00028422266286654333,0.05317006202316092,tier0:cpu_times_idle_pct,0.00042228823444286843,tier0:mem_free_bytes,0.00020993813173497396,tier0:net_sent_Bps,0.0002097190437250546,tier0:net_sent_Pps,0.00019764980139542102,tier0:ctx_switches,0.00019430350347543116,memory_io,0.002322067526040379,compute,0.0021229261183937187,scheduler_runtime,0.0006163231194304329
tier0,ALL,VIDEO_SW__TLB,VIDEO_SW,TLB,1,tier0,0.015462836966189318,0.0,0.0,0.9999999999999998,0.0,0.0,memory_io,0.003569097661736934,0.23081777745836937,0.007511841145422911,0.48579967323254636,0.0,0.0,0.002480675980245769,0.16042825683734216,0.001901222178783707,0.12295429247174208,tier0:uptime_s,0.0014209944448321811,tier0:mem_free_bytes,0.001174367254323576,tier0:ctx_switches,0.001113013944212986,tier0:soft_interrupts,0.0009944583881475375,tier0:swap_used_bytes,0.0007760988482562351,memory_io,0.007511841145422911,compute,0.003569097661736934,scheduler_runtime,0.002480675980245769
tier0_tier1,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,tier0,2.7455298040354966e-05,1.7550690635450111e-06,0.0,0.9399162270949113,0.060083772905089115,0.0,memory_io,7.571608442691507e-06,0.2592096297783467,1.4577920546184696e-05,0.4990666667875719,8.929565425393392e-07,0.03056985005916334,3.8084521811580556e-06,0.13038015467630248,2.3594293913263747e-06,0.08077369869861581,tier0:uptime_s,1.7157527145779453e-06,tier0:mem_percent,1.696286485319314e-06,tier0:mem_available_bytes,1.693094393352414e-06,tier0:mem_free_bytes,1.4722678359781623e-06,tier0:cpu_times_idle_pct,1.4417959732366125e-06,memory_io,1.4577920546184696e-05,compute,7.571608442691507e-06,scheduler_runtime,3.8084521811580556e-06
tier0_tier1,ALL,BROWSER__BRANCH,BROWSER,BRANCH,1,tier0,6.872547956167094e-05,4.657229412410966e-06,0.0,0.9365350574062912,0.06346494259370906,0.0,memory_io,1.1836631107288269e-05,0.16130000204092848,3.8882453129321254e-05,0.5298585139866421,2.3572688098772272e-06,0.032122946165830335,8.556386056024174e-06,0.11659948475118591,1.1749969871570973e-05,0.16011905305541332,tier0:uptime_s,7.768012427851238e-06,tier0:mem_percent,4.776980761475363e-06,tier0:mem_available_bytes,4.760753427727789e-06,tier0:mem_inactive_bytes,4.614858395675813e-06,tier0:syscalls,4.522534343585501e-06,memory_io,3.8882453129321254e-05,compute,1.1836631107288269e-05,platform_pressure,1.1749969871570973e-05
tier0_tier1,ALL,BROWSER__CACHE,BROWSER,CACHE,1,tier0,3.839131309799682e-05,1.1901055919936249e-05,0.0,0.7633625905414675,0.23663740945853265,0.0,memory_io,1.3388672758614264e-05,0.2662167843761781,1.6371646791603e-05,0.3255294413704246,7.95945318621404e-06,0.1582636360473671,5.917427657312845e-06,0.11766054717372393,6.6551686241889205e-06,0.13232959103230643,tier0:uptime_s,5.0298936831721365e-06,tier1_alt:cpu_temp_c,3.3435662712221177e-06,tier1_alt:gpu_temp_c,2.368763635277759e-06,tier1_alt:cpu_usage_pct,2.2932936155096283e-06,tier0:cpu_times_idle_pct,1.8864668290558922e-06,memory_io,1.6371646791603e-05,compute,1.3388672758614264e-05,thermal_power,7.95945318621404e-06
tier0_tier1,ALL,BROWSER__MEMBW,BROWSER,MEMBW,1,tier0,5.0146517249805925e-05,4.15112536422368e-06,0.0,0.9235487000102082,0.07645129998979179,0.0,memory_io,1.0370823047394253e-05,0.19099950841539123,3.210328519168693e-05,0.5912463901958053,2.278006203795907e-06,0.04195405351184267,5.648813672356178e-06,0.10403423427625233,3.896714498796346e-06,0.07176581360070869,tier0:net_sent_Pps,5.709072728158523e-06,tier0:mem_inactive_bytes,3.211113170110394e-06,tier0:mem_percent,3.146002076215505e-06,tier0:mem_available_bytes,3.142950393332491e-06,tier0:syscalls,3.142870975557428e-06,memory_io,3.210328519168693e-05,compute,1.0370823047394253e-05,scheduler_runtime,5.648813672356178e-06
tier0_tier1,ALL,BROWSER__NOMINAL,BROWSER,NOMINAL,0,tier0,1.4470397350401252e-05,1.953653771842825e-06,0.0,0.8810492151234922,0.11895078487650804,0.0,compute,6.109602566867016e-06,0.3719912049343549,5.446596570216441e-06,0.331623210965277,1.1689405263952514e-06,0.07117248465039697,1.8559813014966984e-06,0.1130038677840592,1.8429301572686678e-06,0.11220923166591204,tier0:cpu_times_idle_pct,1.6862416849837742e-06,tier1_alt:gpu_temp_c,6.709796945310094e-07,tier0:net_sent_Bps,6.428499787672859e-07,tier0:mem_free_bytes,6.336710444945838e-07,tier1_alt:cpu_usage_pct,6.271285140740678e-07,compute,6.109602566867016e-06,memory_io,5.446596570216441e-06,scheduler_runtime,1.8559813014966984e-06
tier0_tier1,ALL,BROWSER__TLB,BROWSER,TLB,1,tier0,4.4387736570887515e-05,1.1814049307175255e-05,0.0,0.789792279327077,0.21020772067292315,0.0,memory_io,1.3744050061835475e-05,0.24454827986525224,2.4454240402776682e-05,0.4351150060575193,7.311737324733434e-06,0.13009795348135766,7.095928804674567e-06,0.1262580662484663,3.595829284042612e-06,0.06398069434740457,tier0:uptime_s,3.137627096600769e-06,tier1_alt:gpu_temp_c,3.1039099482607635e-06,tier0:mem_inactive_bytes,2.7117922985916693e-06,tier0:syscalls,2.693412034448315e-06,tier1_alt:cpu_usage_pct,2.5816044967391135e-06,memory_io,2.4454240402776682e-05,compute,1.3744050061835475e-05,thermal_power,7.311737324733434e-06
