stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.35380787531343916,0.3088748117798211,0.10139591549547197,0.11708345989075368,0.11883793752051414,full
BRANCH,memory_io,0.31845553447421326,0.3777813020235188,0.07395737422410835,0.14525741307643592,0.08454837620172365,full
CACHE,compute,0.4976542661589701,0.2847952116923458,0.061902405815280684,0.08246778558511816,0.07318033074828535,full
MEMBW,compute,0.3302456230203859,0.3471777115350483,0.08671512953582208,0.11632954868559685,0.1195319872231469,full
TLB,compute,0.35977563635224236,0.32276245071619714,0.10040431053364762,0.11702996452373676,0.10002763787417616,full
