stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.2643900413627017,0.3954185053023864,0.0923662657259017,0.21838638413518874,0.029438803473821433,mixed
BRANCH,memory_io,0.2501918826302516,0.44875637242941246,0.05183460519697068,0.21072086290133707,0.0384962768420282,mixed
CACHE,memory_io,0.4694657259900121,0.26725019005610023,0.07175923042728816,0.14936170160482237,0.04216315192177718,mixed
MEMBW,memory_io,0.23675004890573506,0.4674064032754798,0.06007787752907429,0.18488656018641705,0.05087911010329382,mixed
TLB,memory_io,0.30501436379972313,0.37810788931508377,0.08179523548076306,0.21056256748681598,0.024519943917613987,mixed
