config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.6,0.25,0.2193939393939394,0.01971684148504505,0.022086547622421196,full
tier0_tier1,20,0.2,0.45,0.2,0.1879120879120879,0.020256224102270712,0.02169217414993646,full
tier0_tier1_tier2,20,0.25,0.35,0.25,0.20987012987012985,0.0234984285925871,0.01337506054067901,full
