stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.2690031717732701,0.41039491749585727,0.07085977042750642,0.21723059081736623,0.032511549486000074,mixed
BRANCH,memory_io,0.24751954611703783,0.4633496464966612,0.046851915704629356,0.2011948572317051,0.04108403444996637,mixed
CACHE,memory_io,0.4609824320625701,0.28965991842460215,0.06014926790084209,0.14727771639283546,0.04193066521915019,mixed
MEMBW,memory_io,0.2293782418953077,0.4885137826902185,0.05315631404634618,0.17583308460767597,0.05311857676045163,mixed
TLB,memory_io,0.29784705251514865,0.40456303170021746,0.06606187519380453,0.20298025205043346,0.028547788540395958,mixed
