idx,ane_power_w,cpu_avg_freq_mhz,cpu_power_w,cpu_residency_active_pct,cpu_temp_c,cpu_usage_pct,fan_rpm,gpu_avg_freq_mhz,gpu_power_w,gpu_residency_active_pct,gpu_temp_c,gpu_usage_pct,soc_temp_c
0,0.0,1892.0,6.653274059295654,36.99,42.733428955078125,1729.0,0.0,1367.0,0.1019090116024017,100.0,55.37322998046875,270.0,0.0
1,0.0,1892.0,6.653274059295654,36.99,42.733428955078125,1729.0,0.0,1367.0,0.1019090116024017,100.0,55.37322998046875,270.0,0.0
2,0.0,1892.0,6.653274059295654,36.99,42.733428955078125,1729.0,0.0,1367.0,0.1019090116024017,100.0,55.37322998046875,270.0,0.0
3,0.0,1892.0,6.653274059295654,36.99,42.733428955078125,1729.0,0.0,1367.0,0.1019090116024017,100.0,55.37322998046875,270.0,0.0
4,0.0,1892.0,6.653274059295654,36.99,42.733428955078125,1729.0,0.0,1367.0,0.1019090116024017,100.0,55.37322998046875,270.0,0.0
5,0.0,1892.0,6.939275741577148,36.99,42.791046142578125,2168.0,0.0,1367.0,0.5408529043197632,100.0,55.45172119140625,501.0,0.0
6,0.0,1892.0,6.939275741577148,36.99,42.791046142578125,2168.0,0.0,1367.0,0.5408529043197632,100.0,55.45172119140625,501.0,0.0
7,0.0,1892.0,6.939275741577148,36.99,42.791046142578125,2168.0,0.0,1367.0,0.5408529043197632,100.0,55.45172119140625,501.0,0.0
8,0.0,1892.0,6.939275741577148,36.99,42.791046142578125,2168.0,0.0,1367.0,0.5408529043197632,100.0,55.45172119140625,501.0,0.0
9,0.0,1892.0,6.939275741577148,36.99,42.791046142578125,2168.0,0.0,1367.0,0.5408529043197632,100.0,55.45172119140625,501.0,0.0
10,0.0,1892.0,6.3299560546875,36.99,42.7285041809082,1931.0,0.0,1367.0,0.4735414087772369,100.0,55.408348083496094,473.0,0.0
11,0.0,1892.0,6.3299560546875,36.99,42.7285041809082,1931.0,0.0,1367.0,0.4735414087772369,100.0,55.408348083496094,473.0,0.0
12,0.0,1892.0,6.3299560546875,36.99,42.7285041809082,1931.0,0.0,1367.0,0.4735414087772369,100.0,55.408348083496094,473.0,0.0
13,0.0,1892.0,6.3299560546875,36.99,42.7285041809082,1931.0,0.0,1367.0,0.4735414087772369,100.0,55.408348083496094,473.0,0.0
14,0.0,1892.0,6.3299560546875,36.99,42.7285041809082,1931.0,0.0,1367.0,0.4735414087772369,100.0,55.408348083496094,473.0,0.0
15,0.0,1892.0,7.924873352050781,36.99,42.81279373168945,1881.0,0.0,1367.0,0.2694155573844909,100.0,55.3019905090332,444.0,0.0
16,0.0,1892.0,7.924873352050781,36.99,42.81279373168945,1881.0,0.0,1367.0,0.2694155573844909,100.0,55.3019905090332,444.0,0.0
17,0.0,1892.0,7.924873352050781,36.99,42.81279373168945,1881.0,0.0,1367.0,0.2694155573844909,100.0,55.3019905090332,444.0,0.0
18,0.0,1892.0,7.924873352050781,36.99,42.81279373168945,1881.0,0.0,1367.0,0.2694155573844909,100.0,55.3019905090332,444.0,0.0
19,0.0,1892.0,7.924873352050781,36.99,42.81279373168945,1881.0,0.0,1367.0,0.2694155573844909,100.0,55.3019905090332,444.0,0.0
20,0.0,1892.0,6.197343826293945,36.99,10.359390258789062,1891.0,0.0,1367.0,0.0127811720594763,100.0,55.304908752441406,333.0,0.0
21,0.0,1892.0,6.197343826293945,36.99,10.359390258789062,1891.0,0.0,1367.0,0.0127811720594763,100.0,55.304908752441406,333.0,0.0
22,0.0,1892.0,6.197343826293945,36.99,10.359390258789062,1891.0,0.0,1367.0,0.0127811720594763,100.0,55.304908752441406,333.0,0.0
23,0.0,1892.0,6.197343826293945,36.99,10.359390258789062,1891.0,0.0,1367.0,0.0127811720594763,100.0,55.304908752441406,333.0,0.0
24,0.0,1892.0,6.197343826293945,36.99,10.359390258789062,1891.0,0.0,1367.0,0.0127811720594763,100.0,55.304908752441406,333.0,0.0
25,0.0,1892.0,6.310285568237305,36.99,41.66984939575195,1828.0,0.0,1367.0,0.0209734141826629,100.0,54.984466552734375,398.0,0.0
26,0.0,1892.0,6.310285568237305,36.99,41.66984939575195,1828.0,0.0,1367.0,0.0209734141826629,100.0,54.984466552734375,398.0,0.0
27,0.0,1892.0,6.310285568237305,36.99,41.66984939575195,1828.0,0.0,1367.0,0.0209734141826629,100.0,54.984466552734375,398.0,0.0
