config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.4,0.6,0.4,0.3224242424242424,0.026293833693694063,0.019489733739575424,mixed
tier0_tier1,20,0.35,0.6,0.35,0.24945054945054945,0.025840333047187202,0.023811869987207496,mixed
tier0_tier1_tier2,20,0.45,0.6,0.45,0.4256410256410256,0.02367160042847688,0.021537094353625177,mixed
