feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
mixed,tier0,24,46,2.165267499978654,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.3,0.0043973268859237805,0.010045103445767749,0.0,0.005803540295100222
mixed,tier0_tier1,24,57,2.5546750830253586,0.8125,0.9402320647618635,1.0,1.0000000000000002,0.0,0.45,4.6945746054675685e-05,0.00011542943497104801,0.0,6.429256590587003e-05
mixed,tier0_tier1_tier2,24,64,2.8696999159874395,0.825,0.9473749219047206,1.0,1.0000000000000002,0.0,0.45,5.0749125359991415e-05,0.00012839981583658366,0.0,6.808262141803324e-05
