config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.15,0.5,0.15,0.15333333333333335,0.016253345212787634,0.01287148515417337,mixed
tier0_tier1,20,0.2,0.25,0.2,0.17230769230769233,0.0778377942534891,0.06433359642258915,mixed
tier0_tier1_tier2,20,0.1,0.4,0.1,0.09350649350649351,0.06787013462702927,0.037895326307814295,mixed
