idx,ane_power_w,cpu_avg_freq_mhz,cpu_power_w,cpu_residency_active_pct,cpu_temp_c,cpu_usage_pct,fan_rpm,gpu_avg_freq_mhz,gpu_power_w,gpu_residency_active_pct,gpu_temp_c,gpu_usage_pct,soc_temp_c
0,0.0,1892.0,0.426841139793396,36.99,14.88322639465332,1555.0,0.0,1367.0,0.0090463059023022,100.0,53.039825439453125,222.0,0.0
1,0.0,1892.0,0.426841139793396,36.99,14.88322639465332,1555.0,0.0,1367.0,0.0090463059023022,100.0,53.039825439453125,222.0,0.0
2,0.0,1892.0,0.426841139793396,36.99,14.88322639465332,1555.0,0.0,1367.0,0.0090463059023022,100.0,53.039825439453125,222.0,0.0
3,0.0,1892.0,0.426841139793396,36.99,14.88322639465332,1555.0,0.0,1367.0,0.0090463059023022,100.0,53.039825439453125,222.0,0.0
4,0.0,1892.0,0.426841139793396,36.99,14.88322639465332,1555.0,0.0,1367.0,0.0090463059023022,100.0,53.039825439453125,222.0,0.0
5,0.0,1892.0,0.4161848127841949,36.99,10.091678619384766,1550.0,0.0,1367.0,0.0208596978336572,100.0,52.31230545043945,222.0,0.0
6,0.0,1892.0,0.4161848127841949,36.99,10.091678619384766,1550.0,0.0,1367.0,0.0208596978336572,100.0,52.31230545043945,222.0,0.0
7,0.0,1892.0,0.4161848127841949,36.99,10.091678619384766,1550.0,0.0,1367.0,0.0208596978336572,100.0,52.31230545043945,222.0,0.0
8,0.0,1892.0,0.4161848127841949,36.99,10.091678619384766,1550.0,0.0,1367.0,0.0208596978336572,100.0,52.31230545043945,222.0,0.0
9,0.0,1892.0,0.4161848127841949,36.99,10.091678619384766,1550.0,0.0,1367.0,0.0208596978336572,100.0,52.31230545043945,222.0,0.0
10,0.0,1892.0,0.4161848127841949,36.99,10.091678619384766,1550.0,0.0,1367.0,0.0208596978336572,100.0,52.31230545043945,222.0,0.0
11,0.0,1892.0,0.7099480628967285,36.99,16.056438446044922,1876.0,0.0,1367.0,0.0580501817166805,100.0,52.2344856262207,333.0,0.0
12,0.0,1892.0,0.7099480628967285,36.99,16.056438446044922,1876.0,0.0,1367.0,0.0580501817166805,100.0,52.2344856262207,333.0,0.0
13,0.0,1892.0,0.7099480628967285,36.99,16.056438446044922,1876.0,0.0,1367.0,0.0580501817166805,100.0,52.2344856262207,333.0,0.0
14,0.0,1892.0,0.7099480628967285,36.99,16.056438446044922,1876.0,0.0,1367.0,0.0580501817166805,100.0,52.2344856262207,333.0,0.0
15,0.0,1892.0,0.7099480628967285,36.99,16.056438446044922,1876.0,0.0,1367.0,0.0580501817166805,100.0,52.2344856262207,333.0,0.0
16,0.0,1892.0,0.8379356265068054,36.99,10.071074485778809,1708.0,0.0,1367.0,0.0909942314028739,100.0,52.03157806396485,412.0,0.0
17,0.0,1892.0,0.8379356265068054,36.99,10.071074485778809,1708.0,0.0,1367.0,0.0909942314028739,100.0,52.03157806396485,412.0,0.0
18,0.0,1892.0,0.8379356265068054,36.99,10.071074485778809,1708.0,0.0,1367.0,0.0909942314028739,100.0,52.03157806396485,412.0,0.0
19,0.0,1892.0,0.8379356265068054,36.99,10.071074485778809,1708.0,0.0,1367.0,0.0909942314028739,100.0,52.03157806396485,412.0,0.0
20,0.0,1892.0,0.8379356265068054,36.99,10.071074485778809,1708.0,0.0,1367.0,0.0909942314028739,100.0,52.03157806396485,412.0,0.0
21,0.0,1892.0,0.6763198375701904,36.99,36.26823043823242,2286.0,0.0,1367.0,0.1167613118886947,100.0,51.886268615722656,444.0,0.0
22,0.0,1892.0,0.6763198375701904,36.99,36.26823043823242,2286.0,0.0,1367.0,0.1167613118886947,100.0,51.886268615722656,444.0,0.0
23,0.0,1892.0,0.6763198375701904,36.99,36.26823043823242,2286.0,0.0,1367.0,0.1167613118886947,100.0,51.886268615722656,444.0,0.0
24,0.0,1892.0,0.6763198375701904,36.99,36.26823043823242,2286.0,0.0,1367.0,0.1167613118886947,100.0,51.886268615722656,444.0,0.0
25,0.0,1892.0,0.6763198375701904,36.99,36.26823043823242,2286.0,0.0,1367.0,0.1167613118886947,100.0,51.886268615722656,444.0,0.0
26,0.0,1892.0,0.683296799659729,36.99,35.94879150390625,2245.0,0.0,1367.0,0.1043372675776481,100.0,51.6634407043457,444.0,0.0
27,0.0,1892.0,0.683296799659729,36.99,35.94879150390625,2245.0,0.0,1367.0,0.1043372675776481,100.0,51.6634407043457,444.0,0.0
28,0.0,1892.0,0.683296799659729,36.99,35.94879150390625,2245.0,0.0,1367.0,0.1043372675776481,100.0,51.6634407043457,444.0,0.0
29,0.0,1892.0,0.683296799659729,36.99,35.94879150390625,2245.0,0.0,1367.0,0.1043372675776481,100.0,51.6634407043457,444.0,0.0
30,0.0,1892.0,0.683296799659729,36.99,35.94879150390625,2245.0,0.0,1367.0,0.1043372675776481,100.0,51.6634407043457,444.0,0.0
