config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.55,0.2,0.16623376623376623,0.011870052760734887,0.009090644277305701,mixed
tier0_tier1,20,0.1,0.25,0.1,0.05714285714285714,0.09123133151108251,0.0516503232917908,mixed
tier0_tier1_tier2,20,0.1,0.45,0.1,0.1,0.08311608006719903,0.027782441317043258,mixed
