config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.65,0.25,0.2,0.014125877127711994,0.011200209060471526,mixed
tier0_tier1,20,0.35,0.65,0.35,0.33714285714285713,0.013771943252215132,0.011322851771948965,mixed
tier0_tier1_tier2,20,0.3,0.65,0.3,0.287012987012987,0.01088790231635579,0.010037473768707367,mixed
