config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.3,0.6,0.3,0.23896103896103896,0.02723074500852656,0.02115824024240509,mixed
tier0_tier1,20,0.4,0.75,0.4,0.34786324786324785,0.017805938462262555,0.01079919823605352,mixed
tier0_tier1_tier2,20,0.5,0.75,0.5,0.5365079365079365,0.01688582947853157,0.013401465912202287,mixed
