feature_profile,config,holdout_workload,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr,tpr,n_features
full,tier0,ALL,0.7749999999999999,0.9197342292640279,1.0,1.0000000000000002,0.041666666666666664,0.2916666666666667,46
full,tier0_tier1,ALL,0.8625,0.968751811922915,1.0,1.0000000000000002,0.041666666666666664,0.5833333333333334,64
full,tier0_tier1_tier2,ALL,0.9875,0.9976190476190476,1.0,1.0000000000000002,0.041666666666666664,0.7916666666666666,75
