config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.35,0.55,0.35,0.29848484848484846,0.02729632806339414,0.019722527510686358,full
tier0_tier1,20,0.2,0.45,0.2,0.17714285714285713,0.015151658261434225,0.01051598540102483,full
tier0_tier1_tier2,20,0.3,0.55,0.3,0.20666666666666664,0.019938007203852432,0.01706533659259553,full
