stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.5953859042065622,0.26297998463355987,0.1416341111598778,tier0,full
BRANCH,0.6215248351886262,0.2208021306375732,0.15767303417380066,tier0,full
CACHE,0.4822836635969575,0.2050753575789364,0.31264097882410624,tier0,full
MEMBW,0.6405013515216437,0.23258078305469038,0.12691786542366595,tier0,full
TLB,0.565456689227447,0.27746082369946135,0.1570824870730917,tier0,full
