config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.55,0.2,0.19047619047619047,0.018105480806877083,0.015523562896808549,mixed
tier0_tier1,20,0.15,0.3,0.15,0.13333333333333333,0.10093927452763751,0.043730562088856326,mixed
tier0_tier1_tier2,20,0.05,0.35,0.05,0.06666666666666667,0.10222807319314724,0.017928695927962465,mixed
