feature_profile,config,holdout_workload,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr,tpr,n_features
mixed,tier0,ALL,0.7749999999999999,0.9197342292640279,1.0,1.0000000000000002,0.041666666666666664,0.2916666666666667,46
mixed,tier0_tier1,ALL,0.8125,0.9494841351552383,1.0,1.0000000000000002,0.041666666666666664,0.5,57
mixed,tier0_tier1_tier2,ALL,0.85,0.962015975295774,1.0,1.0000000000000002,0.041666666666666664,0.5833333333333334,64
