stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.6778300498719514,0.16320444436148987,0.15896550576655888,tier0,mixed
BRANCH,0.7457002468195678,0.09481691964446608,0.15948283353596618,tier0,mixed
CACHE,0.5269811121661535,0.36007570121533505,0.11294318661851144,tier0,mixed
MEMBW,0.7625461190725318,0.10118639915626702,0.13626748177120113,tier0,mixed
TLB,0.6770324149191392,0.15356442445416807,0.16940316062669275,tier0,mixed
