config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.65,0.25,0.2193939393939394,0.019740820874917006,0.020332126361550962,full
tier0_tier1,20,0.2,0.4,0.2,0.19743589743589746,0.019621388784580383,0.02177878253307125,full
tier0_tier1_tier2,20,0.25,0.35,0.25,0.21939393939393942,0.024308193538320914,0.025381865734627626,full
