config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.35,0.55,0.35,0.29848484848484846,0.028863243657400017,0.022491135161593068,full
tier0_tier1,20,0.2,0.55,0.2,0.17714285714285713,0.015066896146196973,0.009763734987968675,full
tier0_tier1_tier2,20,0.3,0.5,0.3,0.20666666666666664,0.022307189766788194,0.019372044083380974,full
