stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.6122498176265769,0.2627741901772772,0.1249759921961458,tier0,full
BRANCH,0.6376310307367086,0.2224125636006699,0.13995640566262138,tier0,full
CACHE,0.4961250876249783,0.20884029924492206,0.2950346131300996,tier0,full
MEMBW,0.6572349823814998,0.23138841401271293,0.11137660360578729,tier0,full
TLB,0.5808365660457471,0.2800978463193539,0.13906558763489899,tier0,full
