config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.55,0.2,0.19064935064935065,0.018711549689009954,0.01620804458683918,full
tier0_tier1,20,0.35,0.65,0.35,0.3305050505050505,0.018719895643540856,0.012082605031289953,full
tier0_tier1_tier2,20,0.4,0.6,0.4,0.37034632034632037,0.015546111497805448,0.011797735287284263,full
