config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.6,0.9,0.5,0.4218181818181818,0.03577431105618608,0.03885294106439263,full
tier0_tier1,20,0.5,0.85,0.4444444444444445,0.44801864801864805,0.01660644364778297,0.011119291571453915,full
tier0_tier1_tier2,20,0.4,0.9,0.4444444444444444,0.4416329284750337,0.014476580302492364,0.012025385482044001,full
