config,n_cases,top1_acc,top2_acc,family_acc,balanced_acc,macro_f1,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_margin_to_second,median_margin_to_second,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,feature_profile
tier0,20,0.4,0.55,0.5,0.4,0.3127272727272727,0.45,0.55,0.5555555555555556,0.5555555555555556,0.4,0.31,-0.010502371607523826,-0.0019839675370537796,0.01720130491858555,0.015886406081449606,0.011313258611360084,0.02803838998739086,full
tier0_tier1,20,0.4,0.6,0.45,0.4,0.4114574314574314,0.65,0.35,0.23076923076923078,0.46153846153846156,0.2333333333333333,0.22999999999999998,0.007521435212444934,0.010171874669988742,0.023141654290371592,0.018420701276535258,0.005926693050293766,0.017087403282054537,full
tier0_tier1_tier2,20,0.2,0.45,0.35,0.2,0.146031746031746,0.65,0.35,0.3076923076923077,0.6153846153846154,0.26666666666666666,0.20606060606060606,0.012229249075670764,0.01304291717494635,0.020087393159176965,0.018317601808519057,0.004766664582692729,0.019087466730312017,full
