config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.3,0.55,0.3,0.22575757575757574,0.026868687193934555,0.023006035345255,full
tier0_tier1,20,0.25,0.55,0.25,0.2571428571428571,0.01627685518888275,0.012550233666243749,full
tier0_tier1_tier2,20,0.35,0.55,0.35,0.25666666666666665,0.0187027470658043,0.015514251578254257,full
