stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.26681152636300043,0.40639950739109953,0.10109943350100319,0.1867627966630384,0.038926736081858405,mixed
BRANCH,memory_io,0.24036067527887678,0.4815565402431322,0.051830247628421394,0.1741119737189894,0.05214056313058029,mixed
CACHE,compute,0.46767199822534367,0.2829751564516247,0.06746685910876067,0.12281810022985448,0.059067885984416424,mixed
MEMBW,memory_io,0.23391390511327667,0.49544037907774585,0.05629652913473194,0.1464915747784681,0.06785761189577738,mixed
TLB,memory_io,0.2942257840580736,0.4228180327864808,0.07931565722684426,0.16931517435182947,0.03432535157677186,mixed
