config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.15,0.65,0.15,0.15333333333333335,0.017588216603185425,0.016076743049881673,full
tier0_tier1,20,0.3,0.45,0.3,0.26095238095238094,0.021979880044563634,0.01726891749924278,full
tier0_tier1_tier2,20,0.15,0.35,0.15,0.1288888888888889,0.01988491897549276,0.014535424376956665,full
