config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.5,0.25,0.2390909090909091,0.016789511929860595,0.010223363306612235,mixed
tier0_tier1,20,0.15,0.25,0.15,0.1282051282051282,0.07718978948402659,0.0654092569724557,mixed
tier0_tier1_tier2,20,0.1,0.35,0.1,0.08636363636363636,0.06844671408759097,0.03948602553010645,mixed
