idx,avg_core_id,avg_weight_ns,first_sample_time_ns,last_sample_time_ns,max_core_id,running_count,running_fraction,sample_span_ns,samples_per_bucket,sentinel_count,total_weight_ns,unique_process_count,unique_thread_count
45,1.2727272727272727,1000000.0,9449485333.0,9638485416.0,3.0,11.0,1.0,189000083.0,11.0,0.0,11000000.0,1.0,1.0
46,1.125,1000000.0,9660485291.0,9804485500.0,3.0,8.0,1.0,144000209.0,8.0,0.0,8000000.0,1.0,1.0
47,1.25,1000000.0,9864485250.0,10003484375.0,7.0,8.0,1.0,138999125.0,8.0,0.0,8000000.0,1.0,1.0
48,3.25,1000000.0,10109484166.0,10226484708.0,4.0,4.0,1.0,117000542.0,4.0,0.0,4000000.0,1.0,1.0
49,1.7777777777777777,1000000.0,10249485291.0,10425487500.0,3.0,9.0,1.0,176002209.0,9.0,0.0,9000000.0,1.0,1.0
50,2.3,1000000.0,10479485416.0,10643485750.0,5.0,10.0,1.0,164000334.0,10.0,0.0,10000000.0,1.0,2.0
51,1.4285714285714286,1000000.0,10711488666.0,10790485625.0,3.0,7.0,1.0,78996959.0,7.0,0.0,7000000.0,1.0,1.0
52,1.1538461538461535,1000000.0,10846486166.0,11017485000.0,3.0,13.0,1.0,170998834.0,13.0,0.0,13000000.0,1.0,1.0
53,1.8888888888888888,1000000.0,11055485833.0,11236485583.0,3.0,9.0,1.0,180999750.0,9.0,0.0,9000000.0,1.0,1.0
54,0.8461538461538461,1000000.0,11265487708.0,11426485291.0,3.0,13.0,1.0,160997583.0,13.0,0.0,13000000.0,1.0,2.0
55,2.0,1000000.0,11482486291.0,11603489458.0,3.0,6.0,1.0,121003167.0,6.0,0.0,6000000.0,1.0,1.0
56,2.230769230769231,1000000.0,11659485541.0,11837490541.0,3.0,13.0,1.0,178005000.0,13.0,0.0,13000000.0,1.0,2.0
57,1.3,1000000.0,11860485166.0,11990484916.0,3.0,10.0,1.0,129999750.0,10.0,0.0,10000000.0,1.0,2.0
58,0.1428571428571428,1000000.0,12050485166.0,12233486291.0,2.0,14.0,1.0,183001125.0,14.0,0.0,14000000.0,1.0,2.0
59,1.5,1000000.0,12277485291.0,12421485708.0,3.0,10.0,1.0,144000417.0,10.0,0.0,10000000.0,1.0,1.0
60,1.25,1000000.0,12506486333.0,12644486125.0,3.0,8.0,1.0,137999792.0,8.0,0.0,8000000.0,1.0,1.0
61,1.5384615384615383,1000000.0,12648486333.0,12828487125.0,3.0,13.0,1.0,180000792.0,13.0,0.0,13000000.0,1.0,1.0
62,1.2857142857142858,1000000.0,12880487333.0,13036485250.0,3.0,14.0,1.0,155997917.0,14.0,0.0,14000000.0,1.0,2.0
63,0.75,1000000.0,13118487333.0,13214485916.0,2.0,8.0,1.0,95998583.0,8.0,0.0,8000000.0,1.0,1.0
64,1.0769230769230769,1000000.0,13261489291.0,13433485833.0,3.0,13.0,1.0,171996542.0,13.0,0.0,13000000.0,1.0,2.0
65,1.4444444444444444,1000000.0,13484486291.0,13635484708.0,3.0,9.0,1.0,150998417.0,9.0,0.0,9000000.0,1.0,2.0
66,1.625,1000000.0,13654485083.0,13797484583.0,3.0,8.0,1.0,142999500.0,8.0,0.0,8000000.0,1.0,1.0
67,1.0666666666666669,1000000.0,13854484916.0,14027484208.0,3.0,15.0,1.0,172999292.0,15.0,0.0,15000000.0,1.0,1.0
68,1.1666666666666667,1000000.0,14046484791.0,14236486208.0,3.0,12.0,1.0,190001417.0,12.0,0.0,12000000.0,1.0,2.0
69,2.0833333333333335,1000000.0,14263485666.0,14428486750.0,3.0,12.0,1.0,165001084.0,12.0,0.0,12000000.0,1.0,2.0
70,1.1666666666666667,1000000.0,14470487000.0,14596485000.0,2.0,6.0,1.0,125998000.0,6.0,0.0,6000000.0,1.0,1.0
