idx,ane_power_w,cpu_avg_freq_mhz,cpu_power_w,cpu_residency_active_pct,cpu_temp_c,cpu_usage_pct,fan_rpm,gpu_avg_freq_mhz,gpu_power_w,gpu_residency_active_pct,gpu_temp_c,gpu_usage_pct,soc_temp_c
0,0.0,1892.0,24.08890724182129,36.99,85.0343017578125,2424.0,0.0,1367.0,30.105884552001953,100.0,81.10681915283203,1398.0,0.0
1,0.0,1892.0,24.08890724182129,36.99,85.0343017578125,2424.0,0.0,1367.0,30.105884552001953,100.0,81.10681915283203,1398.0,0.0
2,0.0,1892.0,24.08890724182129,36.99,85.0343017578125,2424.0,0.0,1367.0,30.105884552001953,100.0,81.10681915283203,1398.0,0.0
3,0.0,1892.0,24.08890724182129,36.99,85.0343017578125,2424.0,0.0,1367.0,30.105884552001953,100.0,81.10681915283203,1398.0,0.0
4,0.0,1892.0,24.08890724182129,36.99,85.0343017578125,2424.0,0.0,1367.0,30.105884552001953,100.0,81.10681915283203,1398.0,0.0
5,0.0,1892.0,24.08890724182129,36.99,85.0343017578125,2424.0,0.0,1367.0,30.105884552001953,100.0,81.10681915283203,1398.0,0.0
6,0.0,1892.0,24.501766204833984,36.99,86.33716583251953,2424.0,0.0,1367.0,30.046314239501953,100.0,82.37015533447266,1398.0,0.0
7,0.0,1892.0,24.501766204833984,36.99,86.33716583251953,2424.0,0.0,1367.0,30.046314239501953,100.0,82.37015533447266,1398.0,0.0
8,0.0,1892.0,24.501766204833984,36.99,86.33716583251953,2424.0,0.0,1367.0,30.046314239501953,100.0,82.37015533447266,1398.0,0.0
9,0.0,1892.0,24.501766204833984,36.99,86.33716583251953,2424.0,0.0,1367.0,30.046314239501953,100.0,82.37015533447266,1398.0,0.0
10,0.0,1892.0,24.501766204833984,36.99,86.33716583251953,2424.0,0.0,1367.0,30.046314239501953,100.0,82.37015533447266,1398.0,0.0
11,0.0,1892.0,27.637996673583984,36.99,88.21707153320312,2424.0,0.0,1367.0,24.208593368530273,100.0,83.59611511230469,1389.0,0.0
12,0.0,1892.0,27.637996673583984,36.99,88.21707153320312,2424.0,0.0,1367.0,24.208593368530273,100.0,83.59611511230469,1389.0,0.0
13,0.0,1892.0,27.637996673583984,36.99,88.21707153320312,2424.0,0.0,1367.0,24.208593368530273,100.0,83.59611511230469,1389.0,0.0
14,0.0,1892.0,27.637996673583984,36.99,88.21707153320312,2424.0,0.0,1367.0,24.208593368530273,100.0,83.59611511230469,1389.0,0.0
15,0.0,1892.0,27.637996673583984,36.99,88.21707153320312,2424.0,0.0,1367.0,24.208593368530273,100.0,83.59611511230469,1389.0,0.0
16,0.0,1892.0,28.973613739013672,36.99,89.34458923339844,2424.0,0.0,1367.0,0.2730966210365295,100.0,83.76034545898438,444.0,0.0
17,0.0,1892.0,28.973613739013672,36.99,89.34458923339844,2424.0,0.0,1367.0,0.2730966210365295,100.0,83.76034545898438,444.0,0.0
