feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
mixed,tier0,24,46,2.454026875027921,0.8125,0.9402320647618635,1.0,1.0000000000000002,0.25,0.3,0.014529350460090377,0.030374269609181187,0.0,0.015789410199552767
mixed,tier0_tier1,24,57,2.955736916977912,0.85,0.962015975295774,1.0,1.0000000000000002,0.0,0.55,4.286657519097775e-05,0.00011116145277042195,0.0,4.804992126643571e-05
mixed,tier0_tier1_tier2,24,64,3.324155874957796,0.8625,0.9665614298412286,1.0,1.0000000000000002,0.0,0.55,4.51167096803798e-05,0.00011791877293705277,0.0,5.4007520085715705e-05
