config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.55,0.2,0.19064935064935065,0.02011529017839534,0.016832131364841456,mixed
tier0_tier1,20,0.2,0.55,0.2,0.1987301587301587,0.0196926628611289,0.014890128886474938,mixed
tier0_tier1_tier2,20,0.25,0.55,0.25,0.2253968253968254,0.016570507619314855,0.014108393610288886,mixed
