idx,ane_power_w,cpu_avg_freq_mhz,cpu_power_w,cpu_residency_active_pct,cpu_temp_c,cpu_usage_pct,fan_rpm,gpu_avg_freq_mhz,gpu_power_w,gpu_residency_active_pct,gpu_temp_c,gpu_usage_pct,soc_temp_c
0,0.0,1892.0,6.99345064163208,36.99,38.949405670166016,1498.0,0.0,1367.0,0.0023429421707987,100.0,50.786075592041016,222.0,0.0
1,0.0,1892.0,6.99345064163208,36.99,38.949405670166016,1498.0,0.0,1367.0,0.0023429421707987,100.0,50.786075592041016,222.0,0.0
2,0.0,1892.0,6.99345064163208,36.99,38.949405670166016,1498.0,0.0,1367.0,0.0023429421707987,100.0,50.786075592041016,222.0,0.0
3,0.0,1892.0,6.99345064163208,36.99,38.949405670166016,1498.0,0.0,1367.0,0.0023429421707987,100.0,50.786075592041016,222.0,0.0
4,0.0,1892.0,6.615752220153809,36.99,40.125518798828125,1232.0,0.0,1367.0,0.0026901736855506,100.0,50.59429168701172,333.0,0.0
5,0.0,1892.0,6.615752220153809,36.99,40.125518798828125,1232.0,0.0,1367.0,0.0026901736855506,100.0,50.59429168701172,333.0,0.0
6,0.0,1892.0,6.615752220153809,36.99,40.125518798828125,1232.0,0.0,1367.0,0.0026901736855506,100.0,50.59429168701172,333.0,0.0
7,0.0,1892.0,6.615752220153809,36.99,40.125518798828125,1232.0,0.0,1367.0,0.0026901736855506,100.0,50.59429168701172,333.0,0.0
8,0.0,1892.0,6.615752220153809,36.99,40.125518798828125,1232.0,0.0,1367.0,0.0026901736855506,100.0,50.59429168701172,333.0,0.0
9,0.0,1892.0,6.6704583168029785,36.99,40.05048370361328,1270.0,0.0,1367.0,0.0020166721660643,100.0,50.52607727050781,222.0,0.0
10,0.0,1892.0,6.6704583168029785,36.99,40.05048370361328,1270.0,0.0,1367.0,0.0020166721660643,100.0,50.52607727050781,222.0,0.0
11,0.0,1892.0,6.6704583168029785,36.99,40.05048370361328,1270.0,0.0,1367.0,0.0020166721660643,100.0,50.52607727050781,222.0,0.0
12,0.0,1892.0,6.6704583168029785,36.99,40.05048370361328,1270.0,0.0,1367.0,0.0020166721660643,100.0,50.52607727050781,222.0,0.0
13,0.0,1892.0,7.978821277618408,36.99,40.04987716674805,1503.0,0.0,1367.0,0.0709265619516372,100.0,50.48759078979492,222.0,0.0
14,0.0,1892.0,7.978821277618408,36.99,40.04987716674805,1503.0,0.0,1367.0,0.0709265619516372,100.0,50.48759078979492,222.0,0.0
15,0.0,1892.0,7.978821277618408,36.99,40.04987716674805,1503.0,0.0,1367.0,0.0709265619516372,100.0,50.48759078979492,222.0,0.0
16,0.0,1892.0,7.47222375869751,36.99,40.23435592651367,2095.0,0.0,1367.0,0.2002932429313659,100.0,50.88764953613281,461.0,0.0
17,0.0,1892.0,7.47222375869751,36.99,40.23435592651367,2095.0,0.0,1367.0,0.2002932429313659,100.0,50.88764953613281,461.0,0.0
18,0.0,1892.0,7.47222375869751,36.99,40.23435592651367,2095.0,0.0,1367.0,0.2002932429313659,100.0,50.88764953613281,461.0,0.0
19,0.0,1892.0,7.47222375869751,36.99,40.23435592651367,2095.0,0.0,1367.0,0.2002932429313659,100.0,50.88764953613281,461.0,0.0
20,0.0,1892.0,7.47222375869751,36.99,40.23435592651367,2095.0,0.0,1367.0,0.2002932429313659,100.0,50.88764953613281,461.0,0.0
21,0.0,1892.0,6.827693939208984,36.99,40.085079193115234,1673.0,0.0,1367.0,0.0684861913323402,100.0,50.76741409301758,513.0,0.0
22,0.0,1892.0,6.827693939208984,36.99,40.085079193115234,1673.0,0.0,1367.0,0.0684861913323402,100.0,50.76741409301758,513.0,0.0
23,0.0,1892.0,6.827693939208984,36.99,40.085079193115234,1673.0,0.0,1367.0,0.0684861913323402,100.0,50.76741409301758,513.0,0.0
24,0.0,1892.0,6.827693939208984,36.99,40.085079193115234,1673.0,0.0,1367.0,0.0684861913323402,100.0,50.76741409301758,513.0,0.0
25,0.0,1892.0,6.759879112243652,36.99,40.17435073852539,1640.0,0.0,1367.0,0.0442887097597122,100.0,50.62525939941406,547.0,0.0
26,0.0,1892.0,6.759879112243652,36.99,40.17435073852539,1640.0,0.0,1367.0,0.0442887097597122,100.0,50.62525939941406,547.0,0.0
