stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.5743303532949801,0.25795454784074934,0.1677150988642705,tier0,full
BRANCH,0.6037912926070674,0.21787785853762665,0.17833084885530598,tier0,full
CACHE,0.45885816402151686,0.19770364716905092,0.3434381888094323,tier0,full
MEMBW,0.6218258087112104,0.22725569543863106,0.15091849585015849,tier0,full
TLB,0.5431746260186899,0.273009128185441,0.18381624579586908,tier0,full
