config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.3,0.55,0.3,0.22575757575757574,0.026568622702821076,0.02290935198423104,full
tier0_tier1,20,0.25,0.55,0.25,0.2571428571428571,0.015827328860390098,0.011755338462206319,full
tier0_tier1_tier2,20,0.35,0.55,0.35,0.25666666666666665,0.018746091077283568,0.01668332547498233,full
