feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
mixed,tier0,24,46,2.4805371669935994,0.7749999999999999,0.9197342292640279,1.0,1.0000000000000002,0.25,0.3,0.004800730867536865,0.009448070664166041,0.0,0.005129783292778729
mixed,tier0_tier1,24,57,2.969644666009117,0.8125,0.9494841351552383,1.0,1.0000000000000002,0.25,0.55,5.305503413308883e-05,0.00012173120226563911,0.0,5.432494421829446e-05
mixed,tier0_tier1_tier2,24,64,3.355043875053525,0.8375,0.9570159752957741,1.0,1.0000000000000002,0.25,0.55,5.604730935250561e-05,0.0001327001265185675,0.0,5.99653987174599e-05
