stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.269257202105197,0.4054129307633002,0.07370217672286229,0.22101712819893055,0.030610562209709993,mixed
BRANCH,memory_io,0.2514672647619848,0.45398014238912865,0.04823872013154915,0.20864131493242866,0.03767255778490875,mixed
CACHE,memory_io,0.46407706279131156,0.28290330354184284,0.06185262285886501,0.15134944757475507,0.03981756323322552,mixed
MEMBW,memory_io,0.23268103422961328,0.4774214896953378,0.05506052841556221,0.18409994082529033,0.05073700683419632,mixed
TLB,memory_io,0.30064299477389117,0.39296805119610745,0.0691977155276291,0.2104200944554533,0.026771144046919066,mixed
