config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.4,0.5,0.4,0.3388888888888889,0.022842743697325592,0.017983232729136697,mixed
tier0_tier1,20,0.3,0.5,0.3,0.18461538461538463,0.024302813149773502,0.02496679290173403,mixed
tier0_tier1_tier2,20,0.45,0.6,0.45,0.4256410256410256,0.020482288135919836,0.015911178474334806,mixed
