idx,all_power,ane_power,cpu_power,ecpu_usage_0,ecpu_usage_1,gpu_power,gpu_ram_power,gpu_usage_0,gpu_usage_1,memory_ram_total,memory_ram_usage,memory_swap_total,memory_swap_usage,pcpu_usage_0,pcpu_usage_1,ram_power,sys_power,temp_cpu_temp_avg,temp_gpu_temp_avg,timestamp
0,54.194793701171875,0.0,24.08890724182129,2424.0,0.9963009357452391,30.105884552001953,0.0,1398.0,1.0,17179869184.0,14234648576.0,5368709120.0,3861446656.0,3504.0,0.9996468424797058,3.6211390495300297,92.95468139648438,85.0343017578125,81.10681915283203,2026.0
1,54.194793701171875,0.0,24.08890724182129,2424.0,0.9963009357452391,30.105884552001953,0.0,1398.0,1.0,17179869184.0,14234648576.0,5368709120.0,3861446656.0,3504.0,0.9996468424797058,3.6211390495300297,92.95468139648438,85.0343017578125,81.10681915283203,2026.0
2,54.194793701171875,0.0,24.08890724182129,2424.0,0.9963009357452391,30.105884552001953,0.0,1398.0,1.0,17179869184.0,14234648576.0,5368709120.0,3861446656.0,3504.0,0.9996468424797058,3.6211390495300297,92.95468139648438,85.0343017578125,81.10681915283203,2026.0
3,54.194793701171875,0.0,24.08890724182129,2424.0,0.9963009357452391,30.105884552001953,0.0,1398.0,1.0,17179869184.0,14234648576.0,5368709120.0,3861446656.0,3504.0,0.9996468424797058,3.6211390495300297,92.95468139648438,85.0343017578125,81.10681915283203,2026.0
4,54.194793701171875,0.0,24.08890724182129,2424.0,0.9963009357452391,30.105884552001953,0.0,1398.0,1.0,17179869184.0,14234648576.0,5368709120.0,3861446656.0,3504.0,0.9996468424797058,3.6211390495300297,92.95468139648438,85.0343017578125,81.10681915283203,2026.0
5,54.194793701171875,0.0,24.08890724182129,2424.0,0.9963009357452391,30.105884552001953,0.0,1398.0,1.0,17179869184.0,14234648576.0,5368709120.0,3861446656.0,3504.0,0.9996468424797058,3.6211390495300297,92.95468139648438,85.0343017578125,81.10681915283203,2026.0
6,54.54808044433594,0.0,24.501766204833984,2424.0,0.9954093098640442,30.046314239501953,0.0,1398.0,1.0,17179869184.0,14234304512.0,5368709120.0,3861446656.0,3504.0,0.9998493194580078,3.5581412315368652,94.78065490722656,86.33716583251953,82.37015533447266,2026.0
7,54.54808044433594,0.0,24.501766204833984,2424.0,0.9954093098640442,30.046314239501953,0.0,1398.0,1.0,17179869184.0,14234304512.0,5368709120.0,3861446656.0,3504.0,0.9998493194580078,3.5581412315368652,94.78065490722656,86.33716583251953,82.37015533447266,2026.0
8,54.54808044433594,0.0,24.501766204833984,2424.0,0.9954093098640442,30.046314239501953,0.0,1398.0,1.0,17179869184.0,14234304512.0,5368709120.0,3861446656.0,3504.0,0.9998493194580078,3.5581412315368652,94.78065490722656,86.33716583251953,82.37015533447266,2026.0
9,54.54808044433594,0.0,24.501766204833984,2424.0,0.9954093098640442,30.046314239501953,0.0,1398.0,1.0,17179869184.0,14234304512.0,5368709120.0,3861446656.0,3504.0,0.9998493194580078,3.5581412315368652,94.78065490722656,86.33716583251953,82.37015533447266,2026.0
10,54.54808044433594,0.0,24.501766204833984,2424.0,0.9954093098640442,30.046314239501953,0.0,1398.0,1.0,17179869184.0,14234304512.0,5368709120.0,3861446656.0,3504.0,0.9998493194580078,3.5581412315368652,94.78065490722656,86.33716583251953,82.37015533447266,2026.0
11,51.846588134765625,0.0,27.637996673583984,2424.0,0.9917073845863342,24.208593368530273,0.0,1389.0,0.8266815543174744,17179869184.0,14266138624.0,5368709120.0,3861446656.0,3504.0,0.9999912977218628,3.223975658416748,96.12779998779295,88.21707153320312,83.59611511230469,2026.0
12,51.846588134765625,0.0,27.637996673583984,2424.0,0.9917073845863342,24.208593368530273,0.0,1389.0,0.8266815543174744,17179869184.0,14266138624.0,5368709120.0,3861446656.0,3504.0,0.9999912977218628,3.223975658416748,96.12779998779295,88.21707153320312,83.59611511230469,2026.0
13,51.846588134765625,0.0,27.637996673583984,2424.0,0.9917073845863342,24.208593368530273,0.0,1389.0,0.8266815543174744,17179869184.0,14266138624.0,5368709120.0,3861446656.0,3504.0,0.9999912977218628,3.223975658416748,96.12779998779295,88.21707153320312,83.59611511230469,2026.0
14,51.846588134765625,0.0,27.637996673583984,2424.0,0.9917073845863342,24.208593368530273,0.0,1389.0,0.8266815543174744,17179869184.0,14266138624.0,5368709120.0,3861446656.0,3504.0,0.9999912977218628,3.223975658416748,96.12779998779295,88.21707153320312,83.59611511230469,2026.0
15,51.846588134765625,0.0,27.637996673583984,2424.0,0.9917073845863342,24.208593368530273,0.0,1389.0,0.8266815543174744,17179869184.0,14266138624.0,5368709120.0,3861446656.0,3504.0,0.9999912977218628,3.223975658416748,96.12779998779295,88.21707153320312,83.59611511230469,2026.0
16,29.2467098236084,0.0,28.973613739013672,2424.0,0.9961460828781128,0.2730966210365295,0.0078934673219919,444.0,0.0476997233927249,17179869184.0,14281506816.0,5368709120.0,3861446656.0,3504.0,0.9991219639778136,1.5870959758758545,99.38519287109376,89.34458923339844,83.76034545898438,2026.0
17,29.2467098236084,0.0,28.973613739013672,2424.0,0.9961460828781128,0.2730966210365295,0.0078934673219919,444.0,0.0476997233927249,17179869184.0,14281506816.0,5368709120.0,3861446656.0,3504.0,0.9991219639778136,1.5870959758758545,99.38519287109376,89.34458923339844,83.76034545898438,2026.0
18,29.2467098236084,0.0,28.973613739013672,2424.0,0.9961460828781128,0.2730966210365295,0.0078934673219919,444.0,0.0476997233927249,17179869184.0,14281506816.0,5368709120.0,3861446656.0,3504.0,0.9991219639778136,1.5870959758758545,99.38519287109376,89.34458923339844,83.76034545898438,2026.0
19,29.2467098236084,0.0,28.973613739013672,2424.0,0.9961460828781128,0.2730966210365295,0.0078934673219919,444.0,0.0476997233927249,17179869184.0,14281506816.0,5368709120.0,3861446656.0,3504.0,0.9991219639778136,1.5870959758758545,99.38519287109376,89.34458923339844,83.76034545898438,2026.0
20,29.2467098236084,0.0,28.973613739013672,2424.0,0.9961460828781128,0.2730966210365295,0.0078934673219919,444.0,0.0476997233927249,17179869184.0,14281506816.0,5368709120.0,3861446656.0,3504.0,0.9991219639778136,1.5870959758758545,99.38519287109376,89.34458923339844,83.76034545898438,2026.0
21,28.835363388061523,0.0009765624417923,28.29349136352539,2424.0,0.9911840558052064,0.540895402431488,0.0162266120314598,444.0,0.0817127674818039,17179869184.0,14277951488.0,5368709120.0,3861446656.0,3504.0,0.999518632888794,1.6779170036315918,59.63563919067383,88.24376678466797,72.81681060791016,2026.0
22,28.835363388061523,0.0009765624417923,28.29349136352539,2424.0,0.9911840558052064,0.540895402431488,0.0162266120314598,444.0,0.0817127674818039,17179869184.0,14277951488.0,5368709120.0,3861446656.0,3504.0,0.999518632888794,1.6779170036315918,59.63563919067383,88.24376678466797,72.81681060791016,2026.0
