feature_profile,config,holdout_workload,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr,tpr,n_features
full,tier0,ALL,0.8,0.9318987314285302,1.0,1.0000000000000002,0.041666666666666664,0.25,46
full,tier0_tier1,ALL,0.8375,0.9600396907107938,1.0,1.0000000000000002,0.041666666666666664,0.5416666666666666,64
full,tier0_tier1_tier2,ALL,0.975,0.9951190476190477,1.0,1.0000000000000002,0.0,0.7916666666666666,75
