config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.65,0.25,0.2,0.014125877127711994,0.011200209060471526,full
tier0_tier1,20,0.2,0.55,0.2,0.15272727272727274,0.01919120477932375,0.015656093888487696,full
tier0_tier1_tier2,20,0.4,0.6,0.4,0.357012987012987,0.017103993068625513,0.015527962233185899,full
