stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.3613034694421102,0.2910232726715988,0.11558452776078713,0.12717687392293114,0.10491185620257286,full
BRANCH,compute,0.3227024562474031,0.35370734547106975,0.08415806566570228,0.1650024550359266,0.07442967757989821,full
CACHE,compute,0.49823368959614983,0.2719587805954214,0.07224578146157751,0.09193499848060607,0.0656267498662452,full
MEMBW,compute,0.3351894508158006,0.33190838243783505,0.10231006414617821,0.12730451027256992,0.10328759232761629,full
TLB,compute,0.3627828365708813,0.3033469538143127,0.11588651631214228,0.13078348500603207,0.08720020829663176,full
