feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
full,tier0,24,46,2.201461625052616,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.3,0.005517514823261687,0.011959591343995966,0.0,0.00656111729157041
full,tier0_tier1,24,64,2.9563361660111696,0.8124999999999999,0.9532280965078953,1.0,1.0000000000000002,0.0,0.55,0.0076318073970669635,0.025278945995862917,0.0,0.012090542087964567
full,tier0_tier1_tier2,24,75,3.543166624964215,0.9625,0.9924874686716791,1.0,1.0000000000000002,0.0,0.95,0.0027445848080950913,0.007757682141290739,0.0,0.004476795911318176
