stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,compute,0.35113618138839026,0.2985230106852882,0.11835107853974036,0.13304687288775127,0.09894285649882997,full
BRANCH,memory_io,0.3135349962131646,0.3585604334299132,0.08493005212327051,0.17193852457345804,0.07103599366019363,full
CACHE,compute,0.477129582851755,0.2837350786367113,0.07542230100714677,0.10072156127086802,0.06299147623351879,full
MEMBW,memory_io,0.3229482310412477,0.3408807675790817,0.10964762033468184,0.1320259997535464,0.09449738129144233,full
TLB,compute,0.34666262635385336,0.31289061315956496,0.12149621161623647,0.13798930665438733,0.08096124221595787,full
