feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
full,tier0,24,46,2.764948416966945,0.7625,0.9174723245021232,1.0,1.0000000000000002,0.25,0.35,0.007060037595264862,0.01337761968923611,0.0,0.007367638981853328
full,tier0_tier1,24,64,3.220652542077005,0.825,0.9550396907107939,1.0,1.0000000000000002,0.25,0.65,0.012226062846739218,0.030427238600683262,0.0,0.012183324135131388
full,tier0_tier1_tier2,24,75,3.694765582913533,0.95,0.9897096908939014,1.0,1.0000000000000002,0.25,0.95,0.0029160093830735965,0.0073123762629421565,0.0,0.003924560695842876
