stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.6933662970830521,0.1581739898953648,0.14845971302158334,tier0,mixed
BRANCH,0.7637168329492006,0.09508369346390501,0.14119947358689444,tier0,mixed
CACHE,0.5410412766196517,0.35615901190241434,0.10279971147793386,tier0,mixed
MEMBW,0.7837152876309972,0.10031792113568681,0.115966791233316,tier0,mixed
TLB,0.7019790305852118,0.14840128997022403,0.149619679444564,tier0,mixed
