feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
mixed,tier0,24,46,2.196504332940094,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.3,0.010298809371134551,0.02257982244603634,0.0,0.012186014479950647
mixed,tier0_tier1,24,57,2.7860230419319123,0.825,0.9514604197402184,1.0,1.0000000000000002,0.0,0.45,4.096027527513241e-05,0.00010316251007150164,0.0,5.325657807753178e-05
mixed,tier0_tier1_tier2,24,64,3.1194211250403896,0.85,0.9591804774602762,1.0,1.0000000000000002,0.0,0.45,4.375791814730842e-05,0.00010983655019953678,0.0,5.95968151237525e-05
