config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.65,0.25,0.2193939393939394,0.01974458856400395,0.019079303616315324,full
tier0_tier1,20,0.2,0.4,0.2,0.20457875457875457,0.019601997530066022,0.022499518577769606,full
tier0_tier1_tier2,20,0.25,0.3,0.25,0.21939393939393942,0.024058563120434633,0.02467624355549823,full
