stressor,tier0_share,tier1_alt_share,tier2_share,dominant_tier_mode,feature_profile
ATOMIC,0.7200166999453608,0.12859582539423214,0.15138747466040717,tier0,mixed
BRANCH,0.7724346284816229,0.08449798119574872,0.14306739032262852,tier0,mixed
CACHE,0.5486430626787764,0.34681999745215203,0.1045369398690717,tier0,mixed
MEMBW,0.7875049337263309,0.09170208097107149,0.12079298530259766,tier0,mixed
TLB,0.7151107721794646,0.13017448132321224,0.15471474649732317,tier0,mixed
