config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.4,0.55,0.4,0.3484848484848485,0.027146158589993464,0.0253054613250131,mixed
tier0_tier1,20,0.3,0.6,0.3,0.23714285714285716,0.01810403732256841,0.013126361654241914,mixed
tier0_tier1_tier2,20,0.4,0.75,0.4,0.35238095238095235,0.01619908342027173,0.01049976837108231,mixed
