config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.55,0.2,0.16969696969696968,0.01604421414377371,0.01091916145368585,mixed
tier0_tier1,20,0.15,0.3,0.15,0.14153846153846156,0.04565021265436023,0.023621541475545696,mixed
tier0_tier1_tier2,20,0.15,0.5,0.15,0.1601731601731602,0.040135419245042527,0.023528233617619562,mixed
