config,n_cases,top1_acc,top2_acc,family_acc,balanced_acc,macro_f1,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_margin_to_second,median_margin_to_second,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,feature_profile
tier0,20,0.15,0.45,0.4,0.15,0.12380952380952381,0.6,0.4,0.08333333333333333,0.4166666666666667,0.06666666666666667,0.08,-0.010978221578245625,0.007178351917943346,0.01780731322692618,0.013198909771097722,0.00990796055642143,-0.04363514721055963,mixed
tier0_tier1,20,0.15,0.25,0.4,0.15,0.10909090909090909,0.6,0.4,0.25,0.3333333333333333,0.2,0.18,0.0010011913743396355,0.009997561744584424,0.018869360131035247,0.015882827945468886,0.011149747429022343,-0.03274759565808658,mixed
tier0_tier1_tier2,20,0.1,0.35,0.3,0.1,0.06666666666666667,0.85,0.15,0.11764705882352941,0.35294117647058826,0.1,0.08,-0.006755038858709092,0.012466902367098145,0.01918527696604394,0.01761881544310955,0.011855025409167318,-0.11645366003962701,mixed
