config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.4,0.6,0.4,0.33909090909090905,0.024472651425516422,0.01959640773757694,mixed
tier0_tier1,20,0.35,0.55,0.35,0.2512820512820513,0.023491916946260648,0.022328577394998744,mixed
tier0_tier1_tier2,20,0.5,0.6,0.5,0.4856410256410257,0.020196104188660437,0.017682476604114677,mixed
