stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.3230266044188379,0.3462656867831331,0.09169773083311308,0.12369298858171923,0.11531698938319662,full
BRANCH,memory_io,0.2913317571919966,0.4051551731041105,0.0673298529598138,0.1503692670512111,0.08581394969286799,full
CACHE,memory_io,0.431626598589541,0.3371829995985173,0.061561098459424125,0.09506944206019952,0.07455986129231808,full
MEMBW,memory_io,0.29700912981159894,0.3865339514542495,0.08968374824816794,0.12000126465676621,0.10677190582921732,full
TLB,memory_io,0.31940028084590555,0.3657383473176106,0.09641205503288562,0.1236402662473649,0.09480905055623337,full
